Wall time,Step,Value
1733556568.7298,42,0.0
1733556568.746438,45,0.0
1733556568.92749,71,0.0
1733556569.052901,94,0.0
1733556573.676316,167,9.632997512817383
1733556577.295428,229,7.409987449645996
1733556577.628778,234,6.678342342376709
1733556578.798057,255,7.193209171295166
1733556579.748008,273,6.039979934692383
1733556581.964035,308,3.8508472442626953
1733556582.17373,310,3.1715967655181885
1733556582.899802,318,4.246316909790039
1733556595.353203,474,0.8745323419570923
1733556602.538569,536,-0.9564489126205444
1733556608.737349,579,-1.585436463356018
1733556609.84213,586,-2.1472175121307373
1733556618.451967,634,-0.90220046043396
1733556620.4992,647,-1.6116690635681152
1733556623.967144,671,-1.4209272861480713
1733556630.530866,714,-1.3151447772979736
1733556631.612528,722,1.3465356826782227
1733556642.171773,785,-2.2152843475341797
1733556644.814017,802,0.13900597393512726
1733556645.88295,808,0.23494192957878113
1733556650.724074,836,-2.6526451110839844
1733556678.814895,971,-1.4759447574615479
1733556686.887849,1014,-0.33213376998901367
1733556696.305326,1066,2.260303497314453
1733556702.477111,1104,2.9627561569213867
1733556715.517352,1180,3.877822160720825
1733556731.018422,1261,4.900660514831543
1733556741.075379,1316,7.285397529602051
1733556741.649441,1319,5.608656883239746
1733556744.284204,1333,7.091811180114746
1733556745.270229,1337,7.45242977142334
1733556754.8487,1385,9.200475692749023
1733556755.915389,1392,9.025057792663574
1733556763.751697,1436,11.007686614990234
1733556769.231101,1466,8.786797523498535
1733556779.412837,1523,6.284121513366699
1733556785.180364,1552,7.578786849975586
1733556788.678653,1568,8.28615951538086
1733556792.004855,1584,9.285492897033691
1733556812.648995,1691,10.525330543518066
1733556820.852656,1734,14.249429702758789
1733556821.475318,1737,13.053993225097656
1733556840.130412,1844,6.893768310546875
1733556843.661614,1866,5.139924049377441
1733556845.72691,1877,8.413307189941406
1733556853.205328,1917,7.162108421325684
1733556856.216899,1934,7.374691009521484
1733556858.57799,1947,7.002597808837891
1733556875.797776,2036,10.147078514099121
1733556886.459488,2096,5.37968111038208
1733556902.733309,2187,11.260710716247559
1733556904.972088,2199,10.107746124267578
1733556910.836634,2231,10.342123031616211
1733556911.955217,2237,12.473541259765625
1733556916.469689,2262,9.151144027709961
1733556924.799107,2307,10.412980079650879
1733556941.104975,2389,12.798314094543457
1733556949.948689,2436,15.877155303955078
1733556953.584398,2453,14.01484203338623
1733556954.127376,2455,14.47573184967041
1733556955.218932,2460,13.263411521911621
1733556961.569121,2485,13.791762351989746
1733556961.693125,2486,16.680049896240234
1733556964.426368,2498,15.705316543579102
1733556965.344842,2503,14.833102226257324
1733556972.195345,2532,17.27621078491211
1733556975.660375,2547,15.704534530639648
1733557008.817542,2685,18.491182327270508
1733557020.751457,2740,18.37228775024414
1733557068.823851,2967,18.97224235534668
1733557084.717738,3038,21.058732986450195
1733557085.187119,3041,21.24072265625
1733557097.079548,3099,20.0609188079834
1733557110.067757,3161,22.996889114379883
1733557124.49313,3230,21.90048599243164
1733557127.391209,3244,22.037628173828125
1733557127.958168,3246,21.524938583374023
1733557128.283107,3247,23.118494033813477
1733557142.525606,3305,23.955127716064453
1733557182.423496,3480,25.46194839477539
1733557214.294178,3618,24.647933959960938
1733557214.819014,3620,27.960254669189453
1733557225.645705,3670,25.889989852905273
1733557240.322204,3741,28.670230865478516
1733557251.022793,3793,28.5395565032959
1733557255.48133,3814,26.007526397705078
1733557256.866467,3821,29.282325744628906
1733557278.987529,3928,28.197751998901367
1733557284.850431,3956,29.49104881286621
1733557291.484781,3984,27.48336410522461
1733557303.116112,4036,27.95052719116211
1733557317.362345,4098,27.296640396118164
1733557338.08882,4196,27.88443374633789
1733557344.621329,4227,29.2595272064209
1733557345.566878,4232,29.094327926635742
1733557363.790678,4317,29.1716365814209
1733557364.266153,4319,27.25103187561035
1733557381.866038,4400,27.781295776367188
1733557400.319182,4492,27.438915252685547
1733557404.152236,4509,28.497962951660156
1733557409.139864,4530,25.937408447265625
1733557437.226011,4664,26.44515037536621
1733557437.915096,4668,27.120235443115234
1733557439.638826,4676,27.149795532226562
1733557463.164076,4788,26.474573135375977
1733557466.303432,4802,28.72309112548828
1733557474.022939,4840,26.38959503173828
1733557476.681994,4852,25.897703170776367
1733557485.17249,4894,25.812469482421875
1733557501.319746,4971,25.406635284423828
1733557518.106406,5050,26.647066116333008
1733557518.632883,5052,23.38270378112793
1733557529.090752,5106,26.758968353271484
1733557535.397007,5134,24.89537811279297
1733557558.080121,5239,25.925987243652344
1733557580.400707,5345,24.594589233398438
1733557583.424023,5359,23.622631072998047
1733557596.521873,5420,24.200958251953125
1733557624.711164,5549,23.669673919677734
1733557652.060668,5679,24.924861907958984
1733557662.194966,5723,24.391149520874023
1733557679.930783,5808,25.10608673095703
1733557683.43032,5828,23.689491271972656
1733557690.41709,5864,24.07986068725586
1733557692.1033,5871,25.43631935119629
1733557700.043121,5907,20.76670265197754
1733557704.67823,5928,25.131168365478516
1733557716.645852,5990,22.47640037536621
1733557721.50891,6010,25.943683624267578
1733557745.266146,6121,24.800247192382812
1733557747.411089,6131,21.62279510498047
1733557763.321709,6200,23.65215492248535
1733557765.912285,6213,23.460651397705078
1733557766.964734,6219,23.07552719116211
1733557769.626542,6232,23.105499267578125
1733557779.434964,6289,22.539043426513672
1733557783.387278,6312,23.159645080566406
1733557795.151855,6376,22.573291778564453
1733557820.414068,6520,20.765132904052734
1733557830.203592,6574,23.799701690673828
1733557835.914826,6603,24.586631774902344
1733557845.168608,6657,21.023963928222656
1733557854.281626,6696,21.535717010498047
1733557854.834725,6699,22.22452163696289
1733557857.213509,6711,22.89445686340332
1733557863.720083,6742,21.658479690551758
1733557885.8441,6854,21.878379821777344
1733557908.756464,6966,22.133441925048828
1733557913.790475,6992,20.73217010498047
1733557937.244941,7106,18.770263671875
1733557938.869483,7114,19.89479637145996
1733557946.785496,7155,19.16576385498047
1733557965.827731,7247,20.280872344970703
1733557977.97039,7311,19.86174201965332
1733557987.88934,7359,20.378440856933594
1733557991.826381,7382,19.22991180419922
1733558005.243003,7450,20.4993896484375
1733558007.104067,7460,20.187191009521484
1733558007.942463,7463,21.147205352783203
1733558011.008529,7478,18.755558013916016
1733558017.357532,7511,20.537128448486328
1733558055.612648,7693,20.384578704833984
1733558070.381866,7760,18.64681053161621
1733558076.93628,7788,17.305583953857422
1733558078.863147,7798,18.520877838134766
1733558086.742075,7833,16.86697769165039
1733558122.912703,7991,18.745498657226562
1733558138.017972,8066,15.996013641357422
1733558160.292508,8180,16.127056121826172
1733558169.121094,8221,17.038570404052734
1733558191.2149,8334,17.06110954284668
1733558197.795972,8363,17.88534164428711
1733558198.841961,8368,16.38867950439453
1733558200.86008,8377,17.92993927001953
1733558218.24382,8467,17.079635620117188
1733558218.680545,8470,16.97466468811035
1733558226.224142,8498,15.463057518005371
1733558228.221857,8508,15.500044822692871
1733558247.098908,8601,16.462814331054688
1733558253.489919,8635,15.170058250427246
1733558265.524255,8695,14.675543785095215
1733558287.512059,8819,15.626246452331543
1733558297.895297,8878,14.432023048400879
1733558303.195361,8904,15.600957870483398
1733558303.879135,8907,14.282960891723633
1733558308.012604,8928,12.773077964782715
1733558309.488759,8935,14.590578079223633
1733558319.689019,8993,13.72468376159668
1733558320.572637,8999,14.408464431762695
1733558330.809601,9055,14.763629913330078
1733558368.697059,9260,13.448251724243164
1733558378.503585,9316,13.766950607299805
1733558384.20843,9348,14.733427047729492
1733558400.190332,9435,13.31623649597168
1733558405.492898,9468,12.777811050415039
1733558418.610711,9547,11.79838752746582
1733558419.477388,9554,12.030393600463867
1733558421.757775,9567,13.303110122680664
1733558433.792889,9627,13.049846649169922
1733558439.293022,9657,11.958333969116211
1733558443.191482,9680,11.617374420166016
1733558446.543745,9698,11.434287071228027
1733558474.45973,9843,10.406100273132324
1733558487.858371,9907,12.732854843139648
1733558521.215271,10058,10.034921646118164
1733558526.370318,10084,10.457733154296875
1733558564.044204,10276,11.170437812805176
1733558565.298826,10283,9.814178466796875
1733558587.480203,10396,8.791509628295898
1733558588.051557,10399,8.272521018981934
1733558592.215025,10420,9.494332313537598
1733558603.453443,10479,10.57093334197998
1733558612.318342,10522,7.516942501068115
1733558628.667961,10607,8.472721099853516
1733558635.00361,10638,9.008157730102539
1733558638.075432,10654,10.265304565429688
1733558641.059722,10671,8.277422904968262
1733558648.105079,10711,8.338566780090332
1733558656.681636,10757,8.495095252990723
1733558656.863909,10758,9.937767028808594
1733558660.75292,10780,8.332117080688477
1733558667.625741,10815,8.740416526794434
1733558672.874929,10841,7.852816581726074
1733558674.798893,10850,7.903026103973389
1733558684.334059,10902,7.305888652801514
1733558684.750121,10905,8.34482192993164
1733558691.174601,10939,7.415377616882324
1733558691.654469,10943,8.267496109008789
1733558695.22383,10966,7.3943657875061035
1733558696.19076,10972,7.104794502258301
1733558696.533993,10974,6.5695085525512695
1733558703.573653,11020,7.581422328948975
1733558714.55063,11102,8.60957145690918
1733558717.504928,11121,9.141683578491211
1733558718.644013,11130,7.672320365905762
1733558729.515934,11198,7.514401435852051
1733558729.739045,11200,7.333046913146973
1733558739.025264,11260,6.797962665557861
1733558763.859057,11419,6.410830974578857
1733558772.264305,11472,6.689498424530029
1733558775.330938,11492,6.33038330078125
1733558779.858138,11523,6.136941432952881
1733558781.568369,11532,6.012369155883789
1733558784.197239,11549,4.9917497634887695
1733558786.777762,11566,5.731843948364258
1733558801.311362,11648,5.2267985343933105
1733558804.757332,11671,6.27060604095459
1733558807.196724,11685,6.824369430541992
1733558820.515081,11759,5.984260559082031
1733558839.150384,11873,5.308826446533203
1733558855.033493,11969,4.42501974105835
1733558855.599819,11974,3.580228328704834
1733558862.132715,12010,5.02466344833374
1733558866.722559,12041,5.104259967803955
1733558882.482925,12138,5.177889823913574
1733558886.903508,12164,5.914210319519043
1733558887.547902,12168,5.550671577453613
1733558889.735487,12184,6.476768493652344
1733558897.854774,12226,5.996919631958008
1733558908.094059,12290,3.630042552947998
1733558908.317597,12293,4.0752058029174805
1733558910.31235,12309,5.306612014770508
1733558925.207816,12405,3.1874608993530273
1733558934.139343,12458,5.243107795715332
1733558969.47531,12671,3.178266763687134
1733558974.244132,12699,3.161677360534668
1733558991.15261,12805,3.3577980995178223
1733559002.962879,12877,3.051192283630371
1733559013.915952,12939,2.1993021965026855
1733559026.78229,13017,3.4536187648773193
1733559030.19423,13034,3.012263059616089
1733559035.645394,13061,3.0026602745056152
1733559039.251093,13082,3.4371390342712402
1733559041.581014,13094,2.6449058055877686
1733559044.065013,13109,2.5527408123016357
1733559051.628324,13166,2.464350700378418
1733559064.114705,13239,1.5624263286590576
1733559083.965281,13349,1.1806354522705078
1733559093.372819,13402,0.5352423191070557
1733559094.063544,13406,0.3176252841949463
1733559111.049947,13504,0.030735045671463013
1733559118.667312,13546,0.6894106864929199
1733559126.072549,13597,0.21500569581985474
1733559129.167295,13620,0.1351168006658554
1733559138.266397,13679,-0.16832272708415985
1733559138.600018,13682,0.9471232891082764
1733559152.60573,13776,-0.5302095413208008
1733559157.928113,13810,0.6407920122146606
1733559162.544061,13845,-0.12880325317382812
1733559168.032136,13884,-0.18935620784759521
1733559182.064197,13976,-1.393125057220459
1733559186.179985,13998,-0.32530874013900757
1733559199.394615,14080,0.46641233563423157
1733559221.124001,14221,-0.8628734946250916
1733559232.561906,14287,-0.6308477520942688
1733559234.036344,14294,-1.0929548740386963
1733559235.440967,14303,-1.4195396900177002
1733559237.947147,14320,-2.3309741020202637
1733559241.420915,14338,0.4193682372570038
1733559251.818236,14397,-1.3368887901306152
1733559260.91445,14447,-1.3765716552734375
1733559268.616505,14494,-1.6015063524246216
1733559280.444878,14557,-2.6341633796691895
1733559293.449811,14632,-1.4191092252731323
1733559294.332276,14638,-0.8007649779319763
1733559299.596692,14668,-1.0391545295715332
1733559300.990184,14677,-0.6144074201583862
1733559302.511657,14687,-1.6068150997161865
1733559319.502652,14779,-1.0632919073104858
1733559321.079235,14788,-1.6202352046966553
1733559321.783802,14792,-0.9844691157341003
1733559325.125847,14809,-1.0021171569824219
1733559336.136137,14873,-1.9614697694778442
1733559339.580581,14892,-1.855840802192688
1733559364.138011,15027,-1.6821813583374023
1733559375.456666,15090,-1.282321572303772
1733559383.853378,15136,-1.4996891021728516
1733559391.966088,15180,-2.2920098304748535
1733559406.587942,15266,-1.58164381980896
1733559417.162297,15324,-1.6766489744186401
1733559446.200424,15473,-2.8767385482788086
1733559446.374843,15475,-3.3850879669189453
1733559452.964293,15507,-3.3601927757263184
1733559459.104802,15538,-3.207179307937622
1733559471.215244,15597,-2.2790424823760986
1733559494.941846,15740,-2.544539451599121
1733559499.837997,15764,-2.233337640762329
1733559501.42022,15773,-2.258411169052124
1733559509.48939,15828,-3.1917643547058105
1733559535.381615,15979,-2.518681526184082
1733559537.735207,15993,-1.9832795858383179
1733559555.795348,16095,-2.836169719696045
1733559559.513605,16116,-2.259416341781616
1733559582.873533,16249,-1.6493184566497803
1733559596.508541,16321,-2.0822136402130127
1733559600.433948,16343,-2.637944221496582
1733559602.948531,16360,-1.7528743743896484
1733559610.691058,16406,-1.9169262647628784
1733559617.339032,16440,-3.0245091915130615
1733559629.370627,16505,-3.310598611831665
1733559644.188047,16585,-2.556908130645752
1733559658.177099,16661,-2.1791152954101562
1733559664.391233,16697,-2.313969373703003
1733559686.352816,16808,-2.5314619541168213
1733559686.422259,16809,-3.5773777961730957
1733559692.125618,16843,-3.6636905670166016
1733559695.009437,16857,-2.522976875305176
1733559702.478686,16899,-3.2820067405700684
1733559734.390336,17066,-2.6574931144714355
1733559739.923338,17097,-2.8511199951171875
1733559746.216205,17131,-2.7273545265197754
1733559765.461114,17239,-2.8137593269348145
1733559772.451878,17272,-2.7479138374328613
1733559775.811902,17290,-3.146009922027588
1733559776.120022,17292,-2.9495911598205566
1733559780.522063,17316,-3.325782060623169
1733559780.753399,17317,-3.4713308811187744
1733559781.19804,17320,-3.285632371902466
1733559783.826922,17339,-3.301708221435547
1733559791.517448,17374,-2.6803157329559326
1733559797.212789,17405,-2.533527374267578
1733559804.992697,17444,-2.8767266273498535
1733559806.510533,17454,-3.1963207721710205
1733559823.185302,17543,-3.7926478385925293
1733559825.950563,17557,-4.046026706695557
1733559831.533865,17586,-3.188586711883545
1733559833.033914,17594,-3.8341879844665527
1733559839.070968,17623,-4.318290710449219
1733559856.930457,17722,-3.583408832550049
1733559902.054932,17953,-3.2897872924804688
1733559906.20184,17981,-4.516780853271484
1733559907.428615,17990,-3.954533576965332
1733559911.477509,18018,-4.8552751541137695
1733559916.73023,18053,-3.564633846282959
1733559918.823804,18065,-4.435942649841309
1733559928.914812,18129,-3.5826776027679443
1733559948.982634,18264,-4.064322471618652
1733559957.289642,18318,-5.020088195800781
1733559978.057274,18451,-4.313650131225586
1733559978.224467,18452,-5.911227226257324
1733559996.175893,18592,-6.121418476104736
1733560011.749107,18713,-5.351968765258789
1733560012.532253,18720,-5.956185340881348
1733560030.067047,18845,-6.192246437072754
1733560043.729203,18958,-6.110826015472412
1733560046.264218,18977,-5.588858127593994
1733560049.95592,19005,-6.297188758850098
1733560052.671007,19027,-6.803656101226807
1733560055.544171,19048,-5.054871082305908
1733560064.586595,19116,-6.13644552230835
1733560070.940988,19169,-7.069215297698975
1733560079.056279,19227,-6.380475997924805
1733560084.933674,19271,-6.7209038734436035
1733560112.565588,19485,-5.819575786590576
1733560114.486683,19503,-6.131232261657715
1733560117.337709,19525,-6.905686855316162
1733560118.374891,19531,-6.739727973937988
1733560132.665556,19640,-7.022331237792969
1733560134.431761,19654,-7.635169982910156
1733560136.014197,19665,-6.731195449829102
1733560142.870111,19720,-8.654537200927734
1733560144.349436,19731,-8.390401840209961
1733560145.226375,19737,-7.2399492263793945
1733560152.660799,19796,-8.532562255859375
1733560156.25,19823,-6.17495059967041
1733560159.159325,19846,-7.70770263671875
1733560167.839545,19916,-7.5759596824646
1733560170.283969,19938,-8.089838027954102
1733560174.62822,19971,-7.950111389160156
1733560177.289716,19995,-9.230031967163086
1733560182.329083,20035,-8.061427116394043
1733560184.742237,20053,-7.7465972900390625
1733560185.673396,20059,-8.94888973236084
1733560186.153503,20062,-7.5265727043151855
1733560195.269964,20138,-8.078644752502441
1733560195.326961,20139,-9.121780395507812
1733560201.314217,20186,-6.676993370056152
1733560205.73923,20217,-7.211142063140869
1733560209.028534,20244,-8.865438461303711
1733560209.329331,20247,-7.201345443725586
1733560209.964293,20252,-8.662156105041504
1733560219.969447,20323,-8.952252388000488
1733560221.036055,20334,-7.643511772155762
1733560227.184337,20383,-8.125171661376953
1733560234.464259,20440,-9.469240188598633
1733560240.68279,20485,-9.390084266662598
1733560246.815271,20526,-9.0557861328125
1733560248.491305,20539,-7.920754432678223
1733560248.654946,20540,-8.825239181518555
1733560251.225989,20562,-9.64801025390625
1733560253.226726,20578,-8.341821670532227
1733560267.286755,20689,-9.498516082763672
1733560270.240314,20710,-9.063021659851074
1733560280.202971,20779,-10.078432083129883
