Wall time,Step,Value
1733740950,42,1.486364436
1733740950,45,0.864645791
1733740950,71,1.597363663
1733740950,94,1.736414146
1733740951,158,2.428860855
1733740951,167,1.198250604
1733740951,229,1.772548628
1733740951,234,1.914077234
1733740951,255,2.070625973
1733740951,273,0.689236593
1733740951,308,1.050242853
1733740951,310,2.458813143
1733740951,318,1.221141887
1733740952,421,2.210999441
1733740952,460,2.665498924
1733740952,474,0.632862878
1733740952,536,0.369311881
1733740952,579,2.505980444
1733740952,586,1.675792408
1733740952,634,2.722055626
1733740952,647,1.709414673
1733740952,671,2.341078234
1733740952,714,2.220664215
1733740952,722,1.62097652
1733740953,771,2.022971821
1733740953,785,0.589916003
1733740953,802,1.343660426
1733740953,808,1.273762059
1733740953,836,2.710493755
1733740953,945,2.337835026
1733740953,971,3.010787916
1733740953,1014,2.866126013
1733740954,1066,1.205382657
1733740954,1104,2.222118092
1733740954,1180,-0.201218884
1733740954,1261,1.387868476
1733740954,1316,1.718191099
1733740954,1319,1.679492068
1733740954,1333,2.197145891
1733740954,1337,1.563975286
1733740955,1385,1.897783709
1733740955,1392,0.673778009
1733740955,1436,1.488328886
1733740955,1466,1.287953687
1733740955,1523,0.616570425
1733740955,1552,-0.78662141
1733740955,1568,1.14487083
1733740955,1584,1.903444004
1733740955,1640,2.112718534
1733740956,1691,2.866685343
1733740956,1709,0.354800832
1733740956,1718,2.10212059
1733740956,1734,1.263849211
1733740956,1737,1.0119452
1733740956,1781,0.75265522
1733740956,1844,2.212152672
1733740956,1866,1.798010302
1733740956,1869,0.03743456
1733740956,1877,1.208816361
1733740956,1917,1.963456821
1733740956,1934,2.257502031
1733740956,1947,1.681388211
1733740957,2036,0.835682583
1733740957,2096,2.078392696
1733740957,2187,1.969801617
1733740957,2199,2.009454918
1733740957,2231,1.290122581
1733740957,2237,1.897442293
1733740957,2257,1.189049673
1733740957,2262,1.431203914
1733740958,2307,2.310687256
1733740958,2319,2.457438421
1733740958,2354,-0.127823207
1733740958,2389,0.898215485
1733740958,2390,1.782376719
1733740958,2436,1.346758556
1733740958,2453,0.760142279
1733740958,2455,2.982351732
1733740958,2460,0.489622664
1733740958,2485,2.265913439
1733740958,2486,2.049160194
1733740958,2498,0.905209017
1733740958,2503,1.939104033
1733740958,2532,0.923452687
1733740958,2547,1.548430276
1733740958,2553,1.101234031
1733740959,2685,1.366580081
1733740959,2740,1.896783304
1733740959,2789,2.817524147
1733740960,2896,1.623211098
1733740960,2967,1.847197247
1733740960,3038,1.689649773
1733740960,3041,0.775131178
1733740960,3099,1.767670822
1733740960,3161,1.086608839
1733740961,3230,2.499971819
1733740961,3244,3.085625601
1733740961,3246,1.428882074
1733740961,3247,0.884634447
1733740961,3305,1.169164252
1733740962,3480,1.59121604
1733740962,3600,0.542384279
1733740962,3618,1.619623017
1733740962,3620,0.017787141
1733740962,3670,0.963105035
1733740962,3741,-0.35178028
1733740963,3793,0.32939769
1733740963,3814,2.805620146
1733740963,3821,1.579053831
1733740963,3928,1.105247331
1733740963,3956,2.991279078
1733740963,3984,2.202589464
1733740963,4036,1.653635573
1733740964,4098,2.403607321
1733740964,4196,2.411178541
1733740964,4227,1.796076488
1733740964,4232,0.555144262
1733740964,4317,1.58363719
1733740964,4319,2.32006402
1733740965,4400,1.798462582
1733740965,4492,1.482241583
1733740965,4509,1.653668714
1733740965,4530,-0.19768973
1733740965,4628,0.930190277
1733740965,4664,-0.094451654
1733740965,4668,2.46723671
1733740966,4676,0.920391631
1733740966,4788,1.641987038
1733740966,4802,0.280469966
1733740966,4840,1.938328457
1733740966,4852,1.492244673
1733740966,4894,2.121904087
1733740966,4962,2.181678009
1733740966,4971,2.296321106
1733740966,4974,1.862567616
1733740967,5050,1.490107131
1733740967,5052,1.054822278
1733740967,5106,1.305682135
1733740967,5134,2.122335625
1733740967,5239,1.424210024
1733740968,5329,2.005452824
1733740968,5345,1.861243439
1733740968,5359,1.453891349
1733740968,5420,3.424555731
1733740968,5517,2.557738495
1733740968,5549,0.49692018
1733740969,5664,1.619968843
1733740969,5679,1.791681719
1733740969,5723,-0.756418484
1733740969,5808,2.101908159
1733740969,5825,1.758875322
1733740969,5828,2.266257715
1733740969,5864,1.535006118
1733740969,5871,1.540507865
1733740970,5907,1.544668508
1733740970,5928,2.262688112
1733740970,5990,2.927024555
1733740970,6010,1.587710571
1733740970,6121,1.759134483
1733740970,6131,1.879259777
1733740971,6200,2.305235815
1733740971,6213,1.763145161
1733740971,6219,1.863909912
1733740971,6232,1.962210608
1733740971,6289,1.567158175
1733740971,6312,1.320499969
1733740971,6317,1.307392907
1733740971,6376,2.75690074
1733740972,6520,1.388246369
1733740972,6574,1.549559426
1733740972,6603,2.616226149
1733740972,6657,1.079540682
1733740972,6696,2.017733526
1733740972,6699,0.933621001
1733740973,6711,2.638131809
1733740973,6742,2.418192577
1733740973,6846,2.107858372
1733740973,6854,2.090396118
1733740973,6869,1.668993545
1733740973,6966,0.323372436
1733740974,6992,2.072597218
1733740974,7014,1.171739888
1733740974,7106,2.992174339
1733740974,7114,2.315453482
1733740974,7155,2.683781338
1733740974,7247,2.123049212
1733740975,7311,1.393667054
1733740975,7339,-0.145378339
1733740975,7340,3.442165804
1733740975,7359,1.576936555
1733740975,7382,2.011180115
1733740975,7401,-0.045494694
1733740975,7450,2.527509165
1733740975,7460,1.326361132
1733740975,7463,1.900104237
1733740975,7478,1.674107981
1733740976,7511,0.660480213
1733740976,7687,1.006462526
1733740976,7693,0.450735044
1733740976,7760,2.058901739
1733740977,7788,2.341110182
1733740977,7798,1.655356121
1733740977,7833,2.032754374
1733740977,7900,1.9967484
1733740977,7932,1.725361538
